customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03733,Female,0,Yes,Yes,8,No,No,DSL,No internet service,No,Month-to-month,No,Credit card,107.15,807.86,No
CUST-03734,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,33.97,1808.87,No
CUST-03735,Female,0,No,No,8,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,40.03,355.51,Yes
CUST-03736,Male,0,No,No,36,No,No,DSL,No internet service,Yes,One year,Yes,Credit card,120.0,4437.62,No
CUST-03737,Female,0,Yes,Yes,18,Yes,Yes,No,No,No internet service,One year,Yes,Credit card,34.95,584.21,No
CUST-03738,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No internet service,One year,No,Credit card,48.36,207.55,No
CUST-03739,Male,0,No,No,40,Yes,No,No,No,No,One year,Yes,Electronic check,106.51,4327.4,No
CUST-03740,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,107.41,783.76,No
CUST-03741,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Mailed check,18.0,146.37,No
CUST-03742,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,87.96,1196.08,No
CUST-03743,Female,0,Yes,No,33,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,59.15,1903.48,No
CUST-03744,Female,1,No,No,8,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,60.52,460.51,Yes
CUST-03745,Male,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,99.95,613.03,Yes
CUST-03746,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,54.55,39.48,No
CUST-03747,Male,1,Yes,No,20,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,49.64,955.45,No
CUST-03748,Male,0,Yes,No,17,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,55.35,905.81,No
CUST-03749,Male,0,No,No,8,Yes,No,No,No internet service,No,Two year,No,Electronic check,54.53,421.04,Yes
CUST-03750,Female,0,Yes,Yes,1,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,75.42,118.43,No
CUST-03751,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,104.7,1725.96,Yes
CUST-03752,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,77.83,3841.97,No
CUST-03753,Male,0,No,No,40,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Electronic check,64.61,2610.65,No
CUST-03754,Male,0,Yes,No,63,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,81.39,5101.45,Yes
CUST-03755,Male,0,No,No,1,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,88.41,103.21,Yes
CUST-03756,Female,0,No,Yes,72,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,82.34,5987.8,No
CUST-03757,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,44.98,568.53,Yes
CUST-03758,Male,0,No,Yes,72,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,77.74,5558.66,No
CUST-03759,Female,0,Yes,Yes,9,No,Yes,DSL,No,No,Two year,Yes,Electronic check,18.0,113.89,No
CUST-03760,Male,0,No,No,20,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,111.02,2178.15,Yes
CUST-03761,Male,0,Yes,No,13,Yes,No,No,No,No,One year,Yes,Bank transfer,110.93,1481.63,No
CUST-03762,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,91.68,1280.66,Yes
CUST-03763,Female,0,Yes,No,59,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,102.38,5960.32,Yes
CUST-03764,Female,0,No,No,43,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,62.78,2762.28,Yes
CUST-03765,Female,0,No,No,72,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,42.49,3050.25,Yes
CUST-03766,Male,1,No,No,30,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,27.38,845.4,Yes
CUST-03767,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,95.24,1839.64,Yes
CUST-03768,Male,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,42.48,85.73,Yes
CUST-03769,Male,0,No,No,72,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,53.79,3811.36,Yes
CUST-03770,Female,0,Yes,No,25,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,71.72,1744.65,No
CUST-03771,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card,63.88,2417.69,No
CUST-03772,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,72.94,1188.92,No
CUST-03773,Female,0,Yes,No,25,Yes,Yes,No,No,Yes,One year,No,Electronic check,18.0,543.17,No
CUST-03774,Male,0,No,Yes,72,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Credit card,58.0,4220.89,Yes
CUST-03775,Male,0,No,No,5,Yes,No,DSL,No,Yes,Two year,Yes,Bank transfer,89.72,350.36,No
CUST-03776,Female,1,Yes,No,11,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Electronic check,52.05,564.92,No
CUST-03777,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,39.14,81.97,Yes
CUST-03778,Female,1,No,No,50,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Bank transfer,93.64,4730.02,No
CUST-03779,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No,Two year,No,Credit card,52.27,94.58,Yes
CUST-03780,Male,0,No,Yes,2,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,70.53,142.83,Yes
CUST-03781,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,58.69,633.78,Yes
CUST-03782,Female,1,Yes,No,23,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,64.99,1498.55,Yes
CUST-03783,Female,0,Yes,No,16,Yes,No,DSL,No internet service,No internet service,Two year,No,Electronic check,110.89,1739.96,No
CUST-03784,Female,0,No,No,1,Yes,Yes,No,No,No,Two year,Yes,Electronic check,82.16,87.07,No
CUST-03785,Female,0,No,Yes,72,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,28.35,1993.69,Yes
CUST-03786,Male,0,No,Yes,72,No,No,Fiber optic,No,Yes,One year,No,Bank transfer,53.84,3891.03,No
CUST-03787,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,52.62,539.73,Yes
CUST-03788,Female,0,No,Yes,42,Yes,No,DSL,No,No internet service,Month-to-month,No,Credit card,71.49,3026.5,Yes
CUST-03789,Female,0,No,No,27,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Bank transfer,92.26,2486.07,No
CUST-03790,Male,0,Yes,Yes,8,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,65.96,579.63,Yes
CUST-03791,Male,1,No,No,9,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,65.07,676.56,Yes
CUST-03792,Female,1,Yes,No,21,Yes,Yes,No,No,No,One year,Yes,Mailed check,18.0,301.3,No
CUST-03793,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,104.72,1716.9,No
CUST-03794,Female,0,Yes,No,11,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,59.96,651.01,Yes
CUST-03795,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Electronic check,72.76,3760.92,No
CUST-03796,Male,1,No,No,21,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,72.69,1550.24,Yes
CUST-03797,Female,0,Yes,No,34,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.92,1449.05,No
CUST-03798,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,57.68,361.07,Yes
CUST-03799,Male,0,Yes,No,24,Yes,Yes,No,No,No,One year,No,Bank transfer,41.69,917.57,No
CUST-03800,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,106.5,1287.81,Yes
CUST-03801,Female,1,No,No,23,Yes,Yes,DSL,No,No internet service,Two year,Yes,Bank transfer,18.0,506.6,No
CUST-03802,Female,1,No,No,48,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,36.4,1773.02,No
CUST-03803,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card,55.34,2542.32,Yes
CUST-03804,Male,0,No,Yes,13,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,109.92,1459.87,Yes
CUST-03805,Male,0,Yes,No,37,No,No,No,No,No internet service,Two year,Yes,Bank transfer,86.23,3147.27,No
CUST-03806,Male,0,Yes,No,72,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,18.0,1316.88,No
CUST-03807,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,61.53,1906.37,Yes
CUST-03808,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,86.64,376.01,Yes
CUST-03809,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,120.0,4332.28,Yes
CUST-03810,Female,0,Yes,Yes,3,Yes,No,No,Yes,No,One year,Yes,Mailed check,54.81,166.63,No
CUST-03811,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer,29.47,1955.92,Yes
CUST-03812,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,74.67,1724.06,Yes
CUST-03813,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer,63.7,965.82,No
CUST-03814,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,78.9,86.33,Yes
CUST-03815,Male,0,Yes,Yes,15,Yes,No phone service,No,No,No,One year,No,Electronic check,85.71,1292.33,No
CUST-03816,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,74.6,5428.17,Yes
CUST-03817,Female,1,No,No,1,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,80.85,116.66,No
CUST-03818,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Two year,Yes,Credit card,114.07,2234.5,No
CUST-03819,Male,0,No,No,72,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,56.27,4045.16,Yes
CUST-03820,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,28.27,381.91,No
CUST-03821,Female,1,No,Yes,17,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,74.42,1339.7,Yes
CUST-03822,Male,0,No,No,27,Yes,Yes,No,Yes,No,Two year,No,Mailed check,26.56,682.29,No
CUST-03823,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,31.35,557.62,Yes
CUST-03824,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,40.34,292.97,Yes
CUST-03825,Male,0,No,Yes,1,No,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,27.48,0.0,Yes
CUST-03826,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,100.06,2954.31,No
CUST-03827,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,66.47,4818.77,No
CUST-03828,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Credit card,86.2,258.16,Yes
CUST-03829,Female,0,Yes,No,7,No,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,80.31,517.46,Yes
CUST-03830,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,58.7,838.63,No
CUST-03831,Female,1,No,Yes,52,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,93.82,4910.0,No
CUST-03832,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Two year,Yes,Credit card,50.52,548.36,Yes
CUST-03833,Female,0,No,No,68,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,59.96,4089.98,No
CUST-03834,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,43.76,88.12,Yes
CUST-03835,Male,0,No,No,72,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,107.01,7747.06,Yes
CUST-03836,Female,0,No,No,26,Yes,No,No,Yes,No internet service,Two year,No,Credit card,61.79,1583.39,No
CUST-03837,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,82.94,2905.34,Yes
CUST-03838,Male,0,No,No,14,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,47.56,698.39,Yes
CUST-03839,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,90.41,4409.42,No
CUST-03840,Female,0,No,No,5,No,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,88.18,433.97,Yes
CUST-03841,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,18.0,60.34,Yes
CUST-03842,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,65.12,1055.54,Yes
CUST-03843,Female,0,No,No,61,Yes,No,DSL,Yes,No,Month-to-month,No,Bank transfer,68.51,4227.61,No
CUST-03844,Female,0,Yes,Yes,44,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,56.01,2443.49,No
CUST-03845,Male,0,Yes,No,23,No,No,No,Yes,Yes,One year,Yes,Bank transfer,106.54,2422.63,No
CUST-03846,Female,0,No,Yes,27,Yes,Yes,DSL,No,Yes,Two year,No,Credit card,28.48,830.59,No
CUST-03847,Male,0,Yes,No,4,Yes,Yes,No,No,No,One year,No,Bank transfer,51.55,218.35,Yes
CUST-03848,Male,0,No,No,58,Yes,No,DSL,No,No internet service,One year,No,Mailed check,39.52,2341.29,No
CUST-03849,Female,0,Yes,No,49,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,95.9,4628.53,Yes
CUST-03850,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,34.14,1120.47,No
CUST-03851,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,18.0,333.86,Yes
CUST-03852,Female,0,No,No,72,Yes,No,DSL,No internet service,No internet service,One year,No,Credit card,77.94,5676.58,No
CUST-03853,Male,0,No,No,67,Yes,No,DSL,No,No,Two year,Yes,Electronic check,60.82,4137.93,No
CUST-03854,Male,0,Yes,No,33,Yes,No,DSL,No internet service,Yes,One year,No,Credit card,96.21,3179.31,Yes
CUST-03855,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,89.37,1275.23,No
CUST-03856,Male,1,Yes,No,30,No,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,63.73,1920.31,No
CUST-03857,Male,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No internet service,One year,No,Bank transfer,21.7,536.03,Yes
CUST-03858,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,29.06,467.94,No
CUST-03859,Female,0,No,Yes,11,Yes,No phone service,No,No internet service,Yes,Two year,Yes,Credit card,18.0,152.83,No
CUST-03860,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer,60.85,954.55,No
CUST-03861,Female,1,No,No,27,Yes,No,Fiber optic,No,Yes,One year,No,Credit card,45.24,1210.25,Yes
CUST-03862,Female,0,No,Yes,17,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,59.58,1095.4,Yes
CUST-03863,Female,0,No,Yes,9,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,70.21,639.78,Yes
CUST-03864,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,120.0,5379.63,Yes
CUST-03865,Male,1,No,No,24,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.43,2009.01,No
CUST-03866,Female,0,Yes,No,2,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,67.14,101.24,No
CUST-03867,Female,0,No,Yes,14,Yes,Yes,DSL,No,No internet service,One year,No,Bank transfer,18.06,385.71,No
CUST-03868,Male,0,No,No,69,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Bank transfer,65.79,4561.02,Yes
CUST-03869,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,91.46,3992.08,No
CUST-03870,Female,0,No,No,12,Yes,No phone service,No,No internet service,No,Month-to-month,No,Electronic check,76.73,880.55,Yes
CUST-03871,Male,1,No,Yes,72,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,33.56,2506.38,Yes
CUST-03872,Female,1,Yes,No,2,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,53.71,114.83,Yes
CUST-03873,Female,0,No,No,72,Yes,No,DSL,No,No internet service,Two year,Yes,Bank transfer,67.2,4814.75,No
CUST-03874,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,52.76,495.12,No
CUST-03875,Female,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,46.49,0.0,No
CUST-03876,Male,0,No,Yes,18,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,18.0,275.41,No
CUST-03877,Female,0,No,No,14,No,No,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,41.95,516.93,No
CUST-03878,Female,0,No,No,24,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,72.53,1722.33,Yes
CUST-03879,Male,0,No,No,50,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,91.25,4642.96,No
CUST-03880,Male,0,Yes,No,59,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,67.28,3999.39,Yes
CUST-03881,Female,0,No,No,16,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,96.78,1572.42,Yes
CUST-03882,Female,1,Yes,No,17,Yes,Yes,DSL,No internet service,No,Two year,Yes,Credit card,62.64,1031.88,Yes
CUST-03883,Male,0,Yes,Yes,5,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,38.67,232.34,Yes
CUST-03884,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,50.78,11.97,Yes
CUST-03885,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,79.97,2548.82,No
CUST-03886,Male,1,No,Yes,2,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,56.96,151.65,No
CUST-03887,Male,0,Yes,Yes,42,Yes,No,No,Yes,No,One year,Yes,Credit card,45.73,1916.6,No
CUST-03888,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,One year,No,Bank transfer,18.27,484.21,No
CUST-03889,Male,0,Yes,Yes,7,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Mailed check,38.2,257.37,No
CUST-03890,Male,1,No,No,24,No,No,Fiber optic,No,No,One year,Yes,Bank transfer,53.09,1342.06,No
CUST-03891,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,47.56,306.23,Yes
CUST-03892,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,35.76,599.59,No
CUST-03893,Female,0,No,No,51,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,111.72,5670.55,No
CUST-03894,Female,1,Yes,No,19,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer,83.01,1566.03,No
CUST-03895,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Two year,No,Credit card,120.0,647.86,Yes
CUST-03896,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,18.0,829.87,No
CUST-03897,Male,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No,Two year,No,Electronic check,74.39,371.99,No
CUST-03898,Female,1,Yes,No,42,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,51.96,2163.01,Yes
CUST-03899,Male,0,No,Yes,20,No,No,DSL,No,Yes,Two year,Yes,Electronic check,65.59,1373.11,No
CUST-03900,Female,1,No,Yes,19,No,Yes,DSL,No,No,Month-to-month,No,Mailed check,120.0,2277.21,Yes
CUST-03901,Female,0,No,Yes,61,No,No,DSL,No,Yes,Month-to-month,No,Credit card,18.0,1090.22,Yes
CUST-03902,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Two year,No,Mailed check,47.82,1893.71,No
CUST-03903,Female,0,Yes,No,1,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,42.56,0.0,No
CUST-03904,Female,0,No,No,11,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer,47.9,557.24,No
CUST-03905,Female,0,No,Yes,65,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,18.0,1185.32,Yes
CUST-03906,Female,0,No,No,1,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,103.56,113.43,No
CUST-03907,Female,0,No,No,25,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,104.75,2672.78,Yes
CUST-03908,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,82.46,3377.41,Yes
CUST-03909,Female,0,Yes,No,31,No,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,24.85,772.37,Yes
CUST-03910,Female,0,No,No,45,Yes,No,DSL,No,No internet service,Month-to-month,No,Electronic check,73.33,3308.88,No
CUST-03911,Female,0,No,Yes,41,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,90.98,3627.79,Yes
CUST-03912,Male,0,No,No,37,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,76.65,2888.44,No
CUST-03913,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,63.52,3523.28,No
CUST-03914,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Electronic check,107.32,3568.57,No
CUST-03915,Male,0,No,No,16,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,43.73,716.7,Yes
CUST-03916,Male,1,Yes,No,20,Yes,No,No,No internet service,No,One year,No,Bank transfer,59.94,1266.73,No
CUST-03917,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,83.77,3361.45,No
CUST-03918,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,74.54,4908.93,No
CUST-03919,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,81.8,731.29,Yes
CUST-03920,Female,1,No,No,13,No,No,Fiber optic,No,No internet service,Two year,Yes,Credit card,81.01,989.63,No
CUST-03921,Female,0,Yes,No,72,Yes,No,No,No,No,Month-to-month,Yes,Credit card,80.75,5798.76,Yes
CUST-03922,Male,1,No,Yes,27,Yes,No,DSL,No,Yes,One year,Yes,Credit card,54.06,1464.61,No
CUST-03923,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,44.07,234.9,No
CUST-03924,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Credit card,69.11,2338.25,No
CUST-03925,Female,1,No,No,72,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,110.34,7899.26,Yes
CUST-03926,Male,0,No,No,55,Yes,No,DSL,No,No,One year,Yes,Mailed check,64.25,3580.96,No
CUST-03927,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer,82.98,3553.9,No
CUST-03928,Male,1,Yes,No,7,Yes,Yes,No,No,Yes,One year,No,Mailed check,68.37,537.53,No
CUST-03929,Female,1,Yes,No,66,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,120.0,7906.89,No
CUST-03930,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,60.86,1417.89,No
CUST-03931,Male,1,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,83.09,5839.71,Yes
CUST-03932,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card,43.43,529.19,No
CUST-03933,Female,0,Yes,Yes,2,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,31.39,7.57,Yes
CUST-03934,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,64.79,1278.71,Yes
CUST-03935,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,100.43,900.46,Yes
CUST-03936,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.01,3442.53,Yes
CUST-03937,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,1127.98,Yes
CUST-03938,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,86.99,3260.73,Yes
CUST-03939,Male,1,Yes,No,69,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,19.06,1320.57,No
CUST-03940,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card,90.2,1626.97,No
CUST-03941,Female,0,Yes,No,47,Yes,No,DSL,No,No,Two year,No,Electronic check,81.33,3835.54,Yes
CUST-03942,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card,60.51,3514.76,No
CUST-03943,Male,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,86.82,3407.6,Yes
CUST-03944,Female,0,Yes,Yes,22,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Credit card,57.08,1252.88,No
CUST-03945,Female,0,Yes,No,31,Yes,No phone service,No,No,Yes,Month-to-month,No,Electronic check,69.48,2165.35,No
